,response,CStype,phase,trialN,priorBelief,trialN2,Age,Group,pID
21,1.0,CS-,1,15.0,1.0,3.0,16,0,TRME19
28,11.0,CS+,2,6.0,2.0,0.0,16,0,TRME19
29,2.0,GS3,2,7.0,0.0,0.0,16,0,TRME19
30,3.0,CS-,2,8.0,1.0,0.0,16,0,TRME19
31,2.0,GS4,2,9.0,0.0,0.0,16,0,TRME19
32,3.0,GS2,2,10.0,0.0,0.0,16,0,TRME19
33,5.0,GS1,2,11.0,0.0,0.0,16,0,TRME19
35,8.0,CS+,3,1.0,2.0,0.0,16,0,TRME19
37,2.0,CS-,3,3.0,1.0,0.0,16,0,TRME19
40,9.0,CS+,3,6.0,2.0,1.0,16,0,TRME19
41,2.0,CS-,3,7.0,1.0,1.0,16,0,TRME19
43,10.0,CS+,3,9.0,2.0,2.0,16,0,TRME19
45,2.0,CS-,3,11.0,1.0,2.0,16,0,TRME19
48,9.0,CS+,3,14.0,2.0,3.0,16,0,TRME19
49,2.0,CS-,3,15.0,1.0,3.0,16,0,TRME19
51,8.0,CS+,3,17.0,2.0,4.0,16,0,TRME19
53,2.0,CS-,3,19.0,1.0,4.0,16,0,TRME19
56,8.0,CS+,3,22.0,2.0,5.0,16,0,TRME19
57,1.0,CS-,3,23.0,1.0,5.0,16,0,TRME19
59,7.0,CS+,3,25.0,2.0,6.0,16,0,TRME19
61,3.0,CS-,3,27.0,1.0,6.0,16,0,TRME19
64,8.0,CS+,3,30.0,2.0,7.0,16,0,TRME19
65,3.0,CS-,3,31.0,1.0,7.0,16,0,TRME19
6,3.0,CS-,1,0.0,3.0,0.0,31,1,ULEN10
7,1.0,CS+,1,1.0,,0.0,31,1,ULEN10
10,2.0,CS-,1,4.0,3.0,1.0,31,1,ULEN10
11,2.0,CS+,1,5.0,,1.0,31,1,ULEN10
14,3.0,CS-,1,8.0,3.0,2.0,31,1,ULEN10
15,4.0,CS+,1,9.0,,2.0,31,1,ULEN10
18,2.0,CS-,1,12.0,3.0,3.0,31,1,ULEN10
19,3.0,CS+,1,13.0,,3.0,31,1,ULEN10
22,1.0,GS1,2,0.0,0.0,0.0,31,1,ULEN10
23,1.0,GS4,2,1.0,0.0,0.0,31,1,ULEN10
24,1.0,GS2,2,2.0,0.0,0.0,31,1,ULEN10
25,4.0,CS-,2,3.0,3.0,0.0,31,1,ULEN10
26,1.0,GS3,2,4.0,0.0,0.0,31,1,ULEN10
27,5.0,CS+,2,5.0,,0.0,31,1,ULEN10
34,9.0,CS+,3,0.0,,0.0,31,1,ULEN10
35,6.0,CS-,3,1.0,3.0,0.0,31,1,ULEN10
38,4.0,CS-,3,4.0,3.0,1.0,31,1,ULEN10
39,11.0,CS+,3,5.0,,1.0,31,1,ULEN10
42,10.0,CS+,3,8.0,,2.0,31,1,ULEN10
43,6.0,CS-,3,9.0,3.0,2.0,31,1,ULEN10
46,7.0,CS-,3,12.0,3.0,3.0,31,1,ULEN10
47,9.0,CS+,3,13.0,,3.0,31,1,ULEN10
50,8.0,CS+,3,16.0,,4.0,31,1,ULEN10
51,2.0,CS-,3,17.0,3.0,4.0,31,1,ULEN10
54,2.0,CS-,3,20.0,3.0,5.0,31,1,ULEN10
55,2.0,CS+,3,21.0,,5.0,31,1,ULEN10
58,2.0,CS+,3,24.0,,6.0,31,1,ULEN10
59,2.0,CS-,3,25.0,3.0,6.0,31,1,ULEN10
62,2.0,CS-,3,28.0,3.0,7.0,31,1,ULEN10
63,2.0,CS+,3,29.0,,7.0,31,1,ULEN10
6,1.0,CS-,1,0.0,,0.0,17,0,VATO12
7,5.0,CS+,1,1.0,0.0,0.0,17,0,VATO12
10,3.0,CS-,1,4.0,,1.0,17,0,VATO12
11,8.0,CS+,1,5.0,0.0,1.0,17,0,VATO12
14,3.0,CS-,1,8.0,,2.0,17,0,VATO12
15,8.0,CS+,1,9.0,0.0,2.0,17,0,VATO12
18,1.0,CS-,1,12.0,,3.0,17,0,VATO12
19,11.0,CS+,1,13.0,0.0,3.0,17,0,VATO12
22,5.0,GS1,2,0.0,0.0,0.0,17,0,VATO12
23,4.0,GS4,2,1.0,0.0,0.0,17,0,VATO12
24,1.0,GS2,2,2.0,0.0,0.0,17,0,VATO12
25,1.0,CS-,2,3.0,,0.0,17,0,VATO12
26,2.0,GS3,2,4.0,0.0,0.0,17,0,VATO12
27,11.0,CS+,2,5.0,0.0,0.0,17,0,VATO12
34,11.0,CS+,3,0.0,0.0,0.0,17,0,VATO12
35,1.0,CS-,3,1.0,,0.0,17,0,VATO12
38,2.0,CS-,3,4.0,,1.0,17,0,VATO12
39,11.0,CS+,3,5.0,0.0,1.0,17,0,VATO12
42,11.0,CS+,3,8.0,0.0,2.0,17,0,VATO12
43,1.0,CS-,3,9.0,,2.0,17,0,VATO12
46,1.0,CS-,3,12.0,,3.0,17,0,VATO12
47,9.0,CS+,3,13.0,0.0,3.0,17,0,VATO12
50,9.0,CS+,3,16.0,0.0,4.0,17,0,VATO12
51,1.0,CS-,3,17.0,,4.0,17,0,VATO12
54,1.0,CS-,3,20.0,,5.0,17,0,VATO12
55,8.0,CS+,3,21.0,0.0,5.0,17,0,VATO12
58,5.0,CS+,3,24.0,0.0,6.0,17,0,VATO12
59,1.0,CS-,3,25.0,,6.0,17,0,VATO12
62,1.0,CS-,3,28.0,,7.0,17,0,VATO12
63,6.0,CS+,3,29.0,0.0,7.0,17,0,VATO12
6,9.0,CS-,1,0.0,8.0,0.0,50,1,WANE30
7,9.0,CS+,1,1.0,8.0,0.0,50,1,WANE30
10,3.0,CS-,1,4.0,8.0,1.0,50,1,WANE30
11,9.0,CS+,1,5.0,8.0,1.0,50,1,WANE30
14,3.0,CS-,1,8.0,8.0,2.0,50,1,WANE30
15,9.0,CS+,1,9.0,8.0,2.0,50,1,WANE30
18,3.0,CS-,1,12.0,8.0,3.0,50,1,WANE30
19,9.0,CS+,1,13.0,8.0,3.0,50,1,WANE30
22,7.0,GS1,2,0.0,0.0,0.0,50,1,WANE30
23,3.0,GS4,2,1.0,0.0,0.0,50,1,WANE30
24,3.0,GS2,2,2.0,0.0,0.0,50,1,WANE30
25,3.0,CS-,2,3.0,8.0,0.0,50,1,WANE30
26,3.0,GS3,2,4.0,0.0,0.0,50,1,WANE30
27,8.0,CS+,2,5.0,8.0,0.0,50,1,WANE30
34,9.0,CS+,3,0.0,8.0,0.0,50,1,WANE30
35,3.0,CS-,3,1.0,8.0,0.0,50,1,WANE30
38,3.0,CS-,3,4.0,8.0,1.0,50,1,WANE30
39,9.0,CS+,3,5.0,8.0,1.0,50,1,WANE30
42,9.0,CS+,3,8.0,8.0,2.0,50,1,WANE30
43,3.0,CS-,3,9.0,8.0,2.0,50,1,WANE30
46,3.0,CS-,3,12.0,8.0,3.0,50,1,WANE30
47,9.0,CS+,3,13.0,8.0,3.0,50,1,WANE30
50,9.0,CS+,3,16.0,8.0,4.0,50,1,WANE30
51,3.0,CS-,3,17.0,8.0,4.0,50,1,WANE30
54,3.0,CS-,3,20.0,8.0,5.0,50,1,WANE30
55,3.0,CS+,3,21.0,8.0,5.0,50,1,WANE30
58,3.0,CS+,3,24.0,8.0,6.0,50,1,WANE30
59,2.0,CS-,3,25.0,8.0,6.0,50,1,WANE30
62,2.0,CS-,3,28.0,8.0,7.0,50,1,WANE30
63,3.0,CS+,3,29.0,8.0,7.0,50,1,WANE30
7,10.0,CS+,1,1.0,0.0,0.0,50,1,WAST30
10,10.0,CS-,1,4.0,10.0,0.0,50,1,WAST30
11,,CS+,1,5.0,0.0,1.0,50,1,WAST30
13,10.0,CS-,1,7.0,10.0,1.0,50,1,WAST30
15,10.0,CS+,1,9.0,0.0,2.0,50,1,WAST30
18,10.0,CS-,1,12.0,10.0,2.0,50,1,WAST30
19,10.0,CS+,1,13.0,0.0,3.0,50,1,WAST30
21,10.0,CS-,1,15.0,10.0,3.0,50,1,WAST30
28,10.0,CS+,2,6.0,0.0,0.0,50,1,WAST30
29,10.0,GS3,2,7.0,0.0,0.0,50,1,WAST30
30,10.0,CS-,2,8.0,10.0,0.0,50,1,WAST30
31,9.0,GS4,2,9.0,0.0,0.0,50,1,WAST30
32,2.0,GS2,2,10.0,0.0,0.0,50,1,WAST30
33,2.0,GS1,2,11.0,0.0,0.0,50,1,WAST30
35,10.0,CS+,3,1.0,0.0,0.0,50,1,WAST30
37,2.0,CS-,3,3.0,10.0,0.0,50,1,WAST30
40,10.0,CS+,3,6.0,0.0,1.0,50,1,WAST30
41,9.0,CS-,3,7.0,10.0,1.0,50,1,WAST30
43,9.0,CS+,3,9.0,0.0,2.0,50,1,WAST30
45,2.0,CS-,3,11.0,10.0,2.0,50,1,WAST30
48,2.0,CS+,3,14.0,0.0,3.0,50,1,WAST30
49,2.0,CS-,3,15.0,10.0,3.0,50,1,WAST30
51,2.0,CS+,3,17.0,0.0,4.0,50,1,WAST30
53,2.0,CS-,3,19.0,10.0,4.0,50,1,WAST30
56,2.0,CS+,3,22.0,0.0,5.0,50,1,WAST30
57,2.0,CS-,3,23.0,10.0,5.0,50,1,WAST30
59,2.0,CS+,3,25.0,0.0,6.0,50,1,WAST30
61,2.0,CS-,3,27.0,10.0,6.0,50,1,WAST30
64,2.0,CS+,3,30.0,0.0,7.0,50,1,WAST30
65,2.0,CS-,3,31.0,10.0,7.0,50,1,WAST30
6,1.0,CS+,1,0.0,0.0,0.0,15,0,XUSA07
7,1.0,CS-,1,1.0,0.0,0.0,15,0,XUSA07
10,1.0,CS+,1,4.0,0.0,1.0,15,0,XUSA07
11,1.0,CS-,1,5.0,0.0,1.0,15,0,XUSA07
14,11.0,CS+,1,8.0,0.0,2.0,15,0,XUSA07
15,11.0,CS-,1,9.0,0.0,2.0,15,0,XUSA07
18,11.0,CS+,1,12.0,0.0,3.0,15,0,XUSA07
19,11.0,CS-,1,13.0,0.0,3.0,15,0,XUSA07
28,11.0,GS1,2,6.0,0.0,0.0,15,0,XUSA07
29,11.0,GS4,2,7.0,0.0,0.0,15,0,XUSA07
30,11.0,GS2,2,8.0,0.0,0.0,15,0,XUSA07
31,11.0,CS+,2,9.0,0.0,0.0,15,0,XUSA07
32,11.0,GS3,2,10.0,0.0,0.0,15,0,XUSA07
33,11.0,CS-,2,11.0,0.0,0.0,15,0,XUSA07
34,1.0,CS+,3,0.0,0.0,0.0,15,0,XUSA07
35,1.0,CS-,3,1.0,0.0,0.0,15,0,XUSA07
38,11.0,CS-,3,4.0,0.0,1.0,15,0,XUSA07
39,11.0,CS+,3,5.0,0.0,1.0,15,0,XUSA07
42,11.0,CS+,3,8.0,0.0,2.0,15,0,XUSA07
43,11.0,CS-,3,9.0,0.0,2.0,15,0,XUSA07
46,11.0,CS-,3,12.0,0.0,3.0,15,0,XUSA07
47,11.0,CS+,3,13.0,0.0,3.0,15,0,XUSA07
50,,CS+,3,16.0,0.0,4.0,15,0,XUSA07
51,,CS-,3,17.0,0.0,4.0,15,0,XUSA07
54,,CS-,3,20.0,0.0,5.0,15,0,XUSA07
55,,CS+,3,21.0,0.0,5.0,15,0,XUSA07
58,,CS+,3,24.0,0.0,6.0,15,0,XUSA07
59,,CS-,3,25.0,0.0,6.0,15,0,XUSA07
62,,CS-,3,28.0,0.0,7.0,15,0,XUSA07
63,,CS+,3,29.0,0.0,7.0,15,0,XUSA07
6,,CS-,1,0.0,9.0,0.0,18,0,ZODE30
7,10.0,CS+,1,1.0,10.0,0.0,18,0,ZODE30
10,7.0,CS-,1,4.0,9.0,1.0,18,0,ZODE30
11,10.0,CS+,1,5.0,10.0,1.0,18,0,ZODE30
14,8.0,CS-,1,8.0,9.0,2.0,18,0,ZODE30
15,10.0,CS+,1,9.0,10.0,2.0,18,0,ZODE30
18,10.0,CS-,1,12.0,9.0,3.0,18,0,ZODE30
19,11.0,CS+,1,13.0,10.0,3.0,18,0,ZODE30
22,11.0,GS1,2,0.0,0.0,0.0,18,0,ZODE30
23,10.0,GS4,2,1.0,0.0,0.0,18,0,ZODE30
24,10.0,GS2,2,2.0,0.0,0.0,18,0,ZODE30
25,,CS-,2,3.0,9.0,0.0,18,0,ZODE30
26,10.0,GS3,2,4.0,0.0,0.0,18,0,ZODE30
27,11.0,CS+,2,5.0,10.0,0.0,18,0,ZODE30
34,11.0,CS+,3,0.0,10.0,0.0,18,0,ZODE30
35,1.0,CS-,3,1.0,9.0,0.0,18,0,ZODE30
38,2.0,CS-,3,4.0,9.0,1.0,18,0,ZODE30
39,,CS+,3,5.0,10.0,1.0,18,0,ZODE30
42,11.0,CS+,3,8.0,10.0,2.0,18,0,ZODE30
43,1.0,CS-,3,9.0,9.0,2.0,18,0,ZODE30
46,2.0,CS-,3,12.0,9.0,3.0,18,0,ZODE30
47,1.0,CS+,3,13.0,10.0,3.0,18,0,ZODE30
50,11.0,CS+,3,16.0,10.0,4.0,18,0,ZODE30
51,11.0,CS-,3,17.0,9.0,4.0,18,0,ZODE30
54,2.0,CS-,3,20.0,9.0,5.0,18,0,ZODE30
55,,CS+,3,21.0,10.0,5.0,18,0,ZODE30
